year,sector,food_type,tons_supply,tons_surplus,tons_waste,tons_uneaten,tons_anaerobically_digested,tons_composted,tons_landfilled,meals_wasted
2013,Foodservice,Ready-to-drink Beverages,97686.65,2307.21,2104.50,2254.32,0.54,145.27,1867.33,3757195.23
2013,Foodservice,Breads & Bakery,24372.80,575.65,509.95,561.95,0.14,50.49,457.30,936587.05
2013,Foodservice,Dairy & Eggs,63057.25,1489.32,1319.35,1453.88,0.36,130.63,1183.12,2423135.47
2013,Foodservice,Dry Goods,163900.01,3871.07,3429.29,3778.97,0.93,339.55,3075.20,6298275.48
2013,Foodservice,Fresh Meat & Seafood,242656.22,5731.18,5077.11,5594.81,1.38,502.70,4552.88,9324683.59
2013,Foodservice,Prepared Foods,0.00,294086.22,265761.74,293445.15,3213.71,24303.34,238466.62,489075255.50
2013,Foodservice,Produce,233684.91,5519.29,4889.40,5387.96,1.33,484.12,4384.56,8979938.47
2013,Foodservice,Ready-to-drink Beverages,73219.78,1729.34,1531.98,1688.19,0.42,151.69,1373.80,2813656.71
2013,Foodservice,Breads & Bakery,372593.80,8800.11,7398.03,8577.58,2.24,1146.73,6564.73,14295965.43
2013,Foodservice,Dairy & Eggs,556698.70,13148.39,11053.52,12815.91,3.35,1713.34,9808.47,21359843.63
2013,Foodservice,Dry Goods,1224185.27,28913.43,24306.78,28182.29,7.37,3767.65,21568.92,46970481.81
2013,Foodservice,Fresh Meat & Seafood,951976.24,22484.26,18901.94,21915.69,5.73,2929.88,16772.87,36526156.30
2013,Foodservice,Frozen,56247.67,1328.49,1116.82,1294.89,0.34,173.11,991.03,2158154.01
2013,Foodservice,Prepared Foods,0.00,1598192.84,1367126.01,1593696.71,26271.08,198917.37,1213964.67,2656161190.00
2013,Foodservice,Produce,774170.49,18284.75,15371.53,17822.38,4.66,2382.65,13640.11,29703968.69
2013,Foodservice,Ready-to-drink Beverages,505871.14,11947.92,10044.31,11645.79,3.04,1556.91,8912.94,19409652.95
2013,Foodservice,Breads & Bakery,99914.48,2058.24,1713.99,2005.65,0.53,283.58,1514.37,3342752.14
2013,Foodservice,Dairy & Eggs,149283.91,3075.25,2560.90,2996.68,0.79,423.70,2262.64,4994462.48
2013,Foodservice,Dry Goods,328276.62,6762.50,5631.45,6589.72,1.74,931.72,4975.57,10982866.40
2013,Foodservice,Fresh Meat & Seafood,255281.25,5258.79,4379.25,5124.43,1.35,724.55,3869.20,8540723.44
2013,Foodservice,Frozen,15083.33,310.72,258.75,302.78,0.08,42.81,228.61,504630.06
2013,Foodservice,Prepared Foods,0.00,242292.48,204813.84,241641.25,4161.63,32572.28,181130.36,402735410.10
2013,Foodservice,Produce,207600.99,4276.58,3561.31,4167.32,1.10,589.22,3146.53,6945526.36
2013,Foodservice,Ready-to-drink Beverages,135654.03,2794.47,2327.09,2723.08,0.72,385.02,2056.06,4538459.41
2013,Foodservice,Breads & Bakery,58933.57,1214.03,1032.10,1183.71,0.31,147.37,894.87,1972852.12
2013,Foodservice,Dairy & Eggs,88053.64,1813.90,1542.08,1768.60,0.46,220.18,1337.04,2947671.70
2013,Foodservice,Dry Goods,193630.73,3988.79,3391.04,3889.17,1.00,484.18,2940.16,6481955.70
2013,Foodservice,Fresh Meat & Seafood,150575.12,3101.85,2637.01,3024.38,0.78,376.52,2286.39,5040632.28
2013,Foodservice,Frozen,8896.76,183.27,155.81,178.70,0.05,22.25,135.09,297826.60
2013,Foodservice,Prepared Foods,0.00,142913.83,123466.55,142538.34,2154.69,16868.32,107184.72,237563907.40
2013,Foodservice,Produce,122451.39,2522.50,2144.48,2459.50,0.64,306.20,1859.35,4099166.15
2013,Foodservice,Ready-to-drink Beverages,80014.19,1648.29,1401.28,1607.13,0.42,200.08,1214.97,2678544.18
2013,Foodservice,Breads & Bakery,50943.64,1049.44,853.08,1021.94,0.28,164.22,741.60,1703229.96
2013,Foodservice,Dairy & Eggs,76115.75,1567.98,1274.60,1526.89,0.41,245.37,1108.04,2544824.68
2013,Foodservice,Dry Goods,167379.20,3448.01,2802.86,3357.65,0.91,539.57,2436.59,5596091.59
2013,Foodservice,Fresh Meat & Seafood,130160.87,2681.31,2179.62,2611.05,0.71,419.59,1894.79,4351748.33
2013,Foodservice,Frozen,7690.58,158.43,128.78,154.27,0.04,24.79,111.95,257123.77
2013,Foodservice,Prepared Foods,0.00,123538.26,101805.27,123197.69,2417.91,18920.57,88527.72,205329481.20
2013,Foodservice,Produce,105850.02,2180.51,1772.52,2123.37,0.57,341.22,1540.89,3538948.78
2013,Foodservice,Ready-to-drink Beverages,69166.25,1424.82,1158.23,1387.49,0.38,222.97,1006.88,2312477.78
2013,Foodservice,Breads & Bakery,191394.56,4431.18,3681.25,4317.68,1.14,618.82,3263.60,7196134.79
2013,Foodservice,Dairy & Eggs,285965.85,6620.71,5500.22,6451.12,1.71,924.58,4876.21,10751866.64
2013,Foodservice,Dry Goods,628841.40,14558.99,12095.04,14186.07,3.76,2033.17,10722.82,23643448.21
2013,Foodservice,Fresh Meat & Seafood,489012.64,11321.67,9405.60,11031.66,2.92,1581.07,8338.50,18386106.58
2013,Foodservice,Frozen,28893.39,668.94,555.73,651.81,0.17,93.42,492.68,1086346.16
2013,Foodservice,Prepared Foods,0.00,512953.90,432670.61,511852.36,9143.66,69878.28,383686.02,853087271.20
2013,Foodservice,Produce,397677.11,9207.06,7648.86,8971.22,2.38,1285.77,6781.07,14952034.09
2013,Foodservice,Ready-to-drink Beverages,259856.68,6016.23,4998.04,5862.12,1.55,840.17,4431.00,9770202.62
2013,Foodservice,Breads & Bakery,98105.66,2317.11,1951.08,2258.62,0.59,298.97,1779.33,3764366.64
2013,Foodservice,Dairy & Eggs,853993.40,20170.05,16983.82,19660.91,5.13,2602.53,15488.80,32768182.49
2013,Foodservice,Dry Goods,188694.46,4456.68,3752.67,4344.18,1.13,575.04,3422.33,7240307.27
2013,Foodservice,Prepared Foods,0.00,141823.61,122072.93,139328.01,1166.96,15184.97,111319.87,232213350.10
2013,Foodservice,Ready-to-drink Beverages,391938.91,9257.01,7794.70,9023.34,2.36,1194.42,7108.56,15038905.03
2013,Foodservice,Dairy & Eggs,10942.76,258.45,170.84,250.38,0.08,77.44,157.96,417303.38
2013,Foodservice,Dry Goods,64240.89,1517.27,1002.91,1469.90,0.47,454.62,927.31,2449833.51
2013,Foodservice,Fresh Meat & Seafood,73547.22,1737.08,1148.20,1682.84,0.54,520.47,1061.64,2804731.38
2013,Foodservice,Prepared Foods,0.00,28581.75,19333.68,27670.49,648.19,7303.71,17877.09,46117482.83
2013,Foodservice,Produce,44578.31,1052.87,695.95,1020.00,0.33,315.47,643.48,1699998.93
2013,Foodservice,Ready-to-drink Beverages,39281.97,927.78,613.26,898.81,0.29,277.99,567.03,1498022.35
2013,Foodservice,Breads & Bakery,56325.28,1330.32,1089.09,1295.71,0.35,200.94,962.29,2159519.71
2013,Foodservice,Dairy & Eggs,131108.83,3096.59,2535.08,3016.04,0.81,467.73,2239.92,5026732.37
2013,Foodservice,Dry Goods,128798.51,3042.03,2490.41,2962.89,0.80,459.49,2200.45,4938154.05
2013,Foodservice,Fresh Meat & Seafood,72060.77,1701.97,1393.34,1657.69,0.45,257.08,1231.12,2762820.73
2013,Foodservice,Prepared Foods,0.00,76659.92,64169.75,75347.36,881.99,9787.81,56696.25,125578939.60
2013,Foodservice,Produce,96784.37,2285.90,1871.39,2226.44,0.60,345.28,1653.51,3710727.08
2013,Foodservice,Ready-to-drink Beverages,113432.76,2679.11,2193.30,2609.42,0.70,404.67,1937.94,4349028.86
2013,Foodservice,Breads & Bakery,716347.42,16919.06,14339.25,16495.05,4.28,2095.54,13124.61,27491746.06
2013,Foodservice,Dairy & Eggs,1823152.45,43060.14,36494.36,41981.01,10.88,5333.29,33403.03,69968346.34
2013,Foodservice,Dry Goods,634513.79,14986.27,12701.17,14610.70,3.79,1856.15,11625.29,24351162.00
2013,Foodservice,Fresh Meat & Seafood,982152.77,23196.98,19659.92,22615.64,5.86,2873.10,17994.59,37692736.70
2013,Foodservice,Frozen,56785.51,1341.19,1136.69,1307.58,0.34,166.12,1040.40,2179295.81
2013,Foodservice,Prepared Foods,0.00,456502.10,395405.20,448057.30,3207.95,46471.98,361873.30,746762165.80
2013,Foodservice,Produce,488930.02,11547.80,9787.00,11258.40,2.92,1430.27,8957.97,18763995.82
2013,Foodservice,Ready-to-drink Beverages,1021540.01,24127.25,20448.34,23522.60,6.10,2988.32,18716.22,39204327.15
2013,Foodservice,Breads & Bakery,253101.96,5977.89,5183.00,5831.93,1.47,630.51,4812.22,9719884.82
2013,Foodservice,Dairy & Eggs,295620.14,6982.11,6053.68,6811.63,1.72,736.43,5620.61,11352712.09
2013,Foodservice,Dry Goods,225826.60,5333.69,4624.46,5203.46,1.32,562.56,4293.63,8672427.86
2013,Foodservice,Fresh Meat & Seafood,270588.21,6390.89,5541.08,6234.85,1.58,674.07,5144.68,10391409.68
2013,Foodservice,Prepared Foods,0.00,144738.53,128227.61,142493.98,933.07,12567.41,119048.55,237489972.10
2013,Foodservice,Produce,186086.52,4395.09,3810.66,4287.77,1.08,463.57,3538.06,7146288.13
2013,Foodservice,Ready-to-drink Beverages,415906.33,9823.09,8516.89,9583.24,2.42,1036.08,7907.61,15972067.53
2013,Foodservice,Breads & Bakery,151689.42,3582.68,2720.10,3482.44,1.00,741.80,2313.68,5804071.76
2013,Foodservice,Dairy & Eggs,1151380.95,27193.90,20646.59,26433.08,7.62,5630.53,17561.73,44055133.55
2013,Foodservice,Dry Goods,465427.98,10992.71,8346.07,10685.16,3.08,2276.05,7099.06,17808607.95
2013,Foodservice,Fresh Meat & Seafood,109690.44,2590.72,1966.97,2518.24,0.73,536.41,1673.08,4197070.67
2013,Foodservice,Prepared Foods,0.00,234575.06,182381.79,227884.60,2692.07,40190.71,155056.26,379807672.50
2013,Foodservice,Produce,175871.00,4153.81,3153.72,4037.60,1.16,860.05,2682.52,6729328.19
2013,Foodservice,Ready-to-drink Beverages,994304.39,23483.99,17829.89,22826.96,6.58,4862.38,15165.88,38044934.57
2013,Foodservice,Breads & Bakery,13101.80,309.44,252.51,301.37,0.08,47.52,234.05,502279.51
2013,Foodservice,Dairy & Eggs,22653.58,535.04,436.59,521.08,0.14,82.16,404.68,868463.08
2013,Foodservice,Dry Goods,41628.36,983.20,802.29,957.54,0.26,150.99,743.65,1595893.05
2013,Foodservice,Fresh Meat & Seafood,68512.68,1618.17,1320.42,1575.93,0.42,248.49,1223.91,2626548.33
2013,Foodservice,Frozen,157.23,3.71,3.03,3.62,0.00,0.57,2.81,6027.68
2013,Foodservice,Prepared Foods,0.00,14173.19,11827.25,13856.76,120.04,1792.64,10963.64,23094594.39
2013,Foodservice,Produce,28255.49,667.35,544.56,649.93,0.18,102.48,504.75,1083221.57
2013,Foodservice,Ready-to-drink Beverages,9875.12,233.24,190.32,227.15,0.06,35.82,176.41,378579.18
2013,Foodservice,Breads & Bakery,34510.16,815.08,687.50,794.54,0.21,104.06,611.14,1324237.88
2013,Foodservice,Dairy & Eggs,110795.38,2616.82,2207.22,2550.89,0.66,334.09,1962.08,4251485.97
2013,Foodservice,Dry Goods,114620.52,2707.17,2283.43,2638.96,0.69,345.62,2029.82,4398265.75
2013,Foodservice,Fresh Meat & Seafood,29148.98,688.46,580.70,671.11,0.17,87.89,516.20,1118516.62
2013,Foodservice,Frozen,117957.77,2785.99,2349.91,2715.79,0.71,355.68,2088.92,4526324.21
2013,Foodservice,Prepared Foods,0.00,36256.28,31255.43,35555.58,254.28,3798.38,27783.81,59259302.43
2013,Foodservice,Produce,34684.13,819.19,690.96,798.55,0.21,104.58,614.22,1330913.82
2013,Foodservice,Ready-to-drink Beverages,29442.88,695.40,586.55,677.88,0.18,88.78,521.41,1129794.21
2013,Foodservice,Breads & Bakery,208243.84,4918.41,4000.74,4789.61,1.30,767.22,3663.19,7982679.35
2013,Foodservice,Dairy & Eggs,303537.31,7169.10,5831.50,6981.36,1.89,1118.31,5339.48,11635595.47
2013,Foodservice,Dry Goods,438825.54,10364.40,8430.63,10092.99,2.73,1616.74,7719.31,16821643.43
2013,Foodservice,Fresh Meat & Seafood,188912.68,4461.84,3629.35,4344.99,1.18,696.00,3323.13,7241651.80
2013,Foodservice,Prepared Foods,0.00,130320.06,108400.17,127735.06,1358.24,16995.41,99249.88,212891772.30
2013,Foodservice,Produce,115005.50,2716.26,2209.46,2645.13,0.72,423.71,2023.04,4408543.71
2013,Foodservice,Ready-to-drink Beverages,65111.79,1537.84,1250.91,1497.57,0.41,239.89,1145.37,2495951.44
2013,Foodservice,Breads & Bakery,81656.88,1928.61,1628.98,1880.10,0.49,244.11,1495.54,3133495.01
2013,Foodservice,Dairy & Eggs,123686.99,2921.30,2467.44,2847.81,0.74,369.76,2265.32,4746354.92
2013,Foodservice,Dry Goods,1193865.00,28197.31,23816.52,27487.97,7.15,3569.02,21865.61,45813283.81
2013,Foodservice,Fresh Meat & Seafood,508552.10,12011.24,10145.15,11709.08,3.05,1520.30,9314.12,19515139.33
2013,Foodservice,Prepared Foods,0.00,186239.35,160773.07,182724.72,1331.17,19377.42,147597.36,304541204.90
2013,Foodservice,Produce,440922.69,10413.94,8796.01,10151.96,2.64,1318.12,8075.49,16919933.52
2013,Foodservice,Breads & Bakery,303704.32,7173.04,6107.79,6994.22,1.80,861.59,5581.46,11657032.86
2013,Foodservice,Dairy & Eggs,215090.25,5080.11,4325.67,4953.46,1.28,610.20,3952.92,8255773.78
2013,Foodservice,Dry Goods,184227.28,4351.17,3704.99,4242.70,1.09,522.64,3385.72,7071165.53
2013,Foodservice,Fresh Meat & Seafood,411574.10,9720.77,8277.15,9478.43,2.44,1167.61,7563.88,15797380.99
2013,Foodservice,Prepared Foods,0.00,145138.73,126315.19,142735.59,1116.49,14448.23,115420.61,237892642.80
2013,Foodservice,Produce,360010.23,8502.90,7240.15,8290.93,2.14,1021.32,6616.25,13818213.52
2013,Foodservice,Ready-to-drink Beverages,79768.51,1884.01,1604.22,1837.05,0.47,226.30,1465.98,3061741.70
2013,Foodservice,Breads & Bakery,170697.50,4031.62,3333.07,3927.81,1.05,578.32,2972.94,6546357.76
2013,Foodservice,Dairy & Eggs,255042.01,6023.71,4979.99,5868.61,1.56,864.08,4441.93,9781023.80
2013,Foodservice,Dry Goods,560839.60,13246.19,10951.05,12905.13,3.43,1900.13,9767.83,21508556.35
2013,Foodservice,Fresh Meat & Seafood,436131.68,10300.78,8515.98,10035.56,2.67,1477.62,7595.86,16725927.88
2013,Foodservice,Frozen,25768.91,608.62,503.17,592.95,0.16,87.31,448.80,988254.23
2013,Foodservice,Prepared Foods,0.00,798857.01,670779.90,797893.92,15220.70,111750.65,598422.91,1329823203.00
2013,Foodservice,Produce,354673.01,8376.85,6925.41,8161.16,2.17,1201.63,6177.14,13601935.94
2013,Foodservice,Ready-to-drink Beverages,231756.24,5473.74,4525.31,5332.80,1.42,785.19,4036.37,8887999.40
2013,Foodservice,Breads & Bakery,37399.32,923.50,802.61,901.02,0.23,95.61,710.34,1501696.22
2013,Foodservice,Dairy & Eggs,55878.96,1379.82,1199.19,1346.23,0.34,142.85,1061.33,2243709.71
2013,Foodservice,Dry Goods,122878.32,3034.24,2637.04,2960.36,0.75,314.13,2333.88,4933937.16
2013,Foodservice,Fresh Meat & Seafood,95555.18,2359.55,2050.67,2302.10,0.58,244.28,1814.92,3836830.13
2013,Foodservice,Frozen,5645.89,139.41,121.16,136.02,0.03,14.43,107.24,226699.75
2013,Foodservice,Prepared Foods,0.00,64949.88,57413.31,64762.00,818.32,6508.88,50809.69,107936674.70
2013,Foodservice,Produce,77707.82,1918.84,1667.65,1872.12,0.47,198.65,1475.94,3120204.63
2013,Foodservice,Ready-to-drink Beverages,50777.12,1253.84,1089.71,1223.31,0.31,129.81,964.43,2038855.13
2013,Foodservice,Breads & Bakery,30336.98,702.36,591.89,684.65,0.18,90.17,519.56,1141085.07
2013,Foodservice,Dairy & Eggs,45327.00,1049.41,884.36,1022.95,0.27,134.73,776.29,1704914.49
2013,Foodservice,Dry Goods,99674.46,2307.67,1944.71,2249.47,0.59,296.27,1707.07,3749121.79
2013,Foodservice,Fresh Meat & Seafood,77510.91,1794.54,1512.28,1749.28,0.46,230.40,1327.49,2915469.53
2013,Foodservice,Frozen,4579.75,106.03,89.35,103.36,0.03,13.61,78.43,172261.00
2013,Foodservice,Prepared Foods,0.00,37739.78,32402.52,37310.86,426.66,4342.23,28451.36,62184767.38
2013,Foodservice,Produce,63033.78,1459.36,1229.83,1422.56,0.37,187.36,1079.54,2370931.53
2013,Foodservice,Ready-to-drink Beverages,41188.56,953.60,803.61,929.55,0.24,122.43,705.41,1549252.85
2013,Foodservice,Breads & Bakery,104612.56,2470.79,1969.02,2404.74,0.66,423.84,1714.39,4007902.77
2013,Foodservice,Dairy & Eggs,156303.40,3691.65,2941.95,3592.97,0.99,633.27,2561.51,5988275.28
2013,Foodservice,Dry Goods,343712.53,8117.98,6469.37,7900.96,2.18,1392.56,5632.78,13168269.40
2013,Foodservice,Fresh Meat & Seafood,267284.84,6312.87,5030.85,6144.11,1.70,1082.91,4380.27,10240181.66
2013,Foodservice,Frozen,15792.57,373.00,297.25,363.03,0.10,63.98,258.81,605042.83
2013,Foodservice,Prepared Foods,0.00,489582.34,395411.30,488969.53,11204.08,82250.10,344356.96,814949224.70
2013,Foodservice,Produce,217362.61,5133.78,4091.21,4996.54,1.38,880.65,3562.15,8327567.59
2013,Foodservice,Ready-to-drink Beverages,142032.63,3354.60,2673.34,3264.92,0.90,575.45,2327.64,5441535.39
2013,Foodservice,Breads & Bakery,371227.68,9166.75,6585.35,8897.91,2.69,2250.77,5653.15,14829857.99
2013,Foodservice,Dairy & Eggs,554657.55,13696.19,9839.29,13294.52,4.02,3362.92,8446.47,22157541.52
2013,Foodservice,Dry Goods,1219696.78,30118.04,21636.68,29234.78,8.83,7395.08,18573.86,48724626.42
2013,Foodservice,Fresh Meat & Seafood,948485.81,23421.01,16825.56,22734.15,6.87,5750.72,14443.79,37890250.47
2013,Foodservice,Frozen,56041.44,1383.83,994.14,1343.25,0.41,339.78,853.41,2238751.74
2013,Foodservice,Prepared Foods,0.00,360569.15,265323.40,349477.60,5500.66,74163.53,227662.82,582462660.70
2013,Foodservice,Produce,771331.99,19046.54,13682.96,18487.97,5.58,4676.62,11746.05,30813283.61
2013,Foodservice,Ready-to-drink Beverages,504016.36,12445.70,8940.94,12080.71,3.65,3055.88,7675.29,20134519.65
2013,Foodservice,Breads & Bakery,64993.75,1535.06,1283.98,1496.02,0.39,206.16,1146.84,2493372.26
2013,Foodservice,Dairy & Eggs,97108.27,2293.55,1918.41,2235.23,0.59,308.02,1713.52,3725389.64
2013,Foodservice,Dry Goods,213541.92,5043.54,4218.61,4915.30,1.29,677.35,3768.04,8192164.20
2013,Foodservice,Fresh Meat & Seafood,166058.88,3922.06,3280.56,3822.34,1.00,526.73,2930.18,6370559.94
2013,Foodservice,Frozen,9811.62,231.74,193.83,225.84,0.06,31.12,173.13,376405.59
2013,Foodservice,Prepared Foods,0.00,98117.14,83271.19,97755.01,1569.40,12863.46,74384.68,162925017.30
2013,Foodservice,Produce,135043.16,3189.52,2667.83,3108.42,0.82,428.35,2382.89,5180696.03
2013,Foodservice,Ready-to-drink Beverages,88242.11,2084.15,1743.26,2031.15,0.53,279.90,1557.07,3385255.12
2013,Manufacturing,Breads & Bakery,106058.29,77179.75,13391.12,63422.19,0.00,0.00,11719.06,105703655.80
2013,Manufacturing,Dairy & Eggs,150904717.20,3840242.70,3014645.46,3758846.96,699500.34,0.00,39095.20,6264744933.00
2013,Manufacturing,Dry Goods,50781551.33,3145667.61,277286.02,3021723.29,2440.69,650741.47,169320.45,5036205480.00
2013,Manufacturing,Fresh Meat & Seafood,45730368.15,810752.27,18979.72,791772.50,0.00,0.00,18057.87,1319620829.00
2013,Manufacturing,Frozen,0.00,185910.86,45846.54,140671.02,582.65,3892.35,41699.59,234451704.80
2013,Manufacturing,Prepared Foods,0.00,20180.49,6340.71,13854.30,13.95,93.21,5475.62,23090494.82
2013,Manufacturing,Produce,70115264.98,2106505.73,45568.67,2085649.24,23727.26,158506.75,40007.72,3476082063.00
2013,Manufacturing,Ready-to-drink Beverages,2706.91,60609.58,27106.93,35221.73,0.00,8114.79,23443.95,58702877.49
2013,Residential,Breads & Bakery,8042603.62,1122143.23,756323.21,1122143.23,0.00,312372.67,616997.05,1870238724.00
2013,Residential,Dairy & Eggs,25629230.50,5163021.97,4189639.50,5163021.97,0.00,917972.15,1530086.69,8605036619.00
2013,Residential,Dry Goods,34280956.66,5711782.99,3836313.27,5711782.99,0.00,1759797.46,2845399.35,9519638311.00
2013,Residential,Fresh Meat & Seafood,10253549.98,2528364.03,1862803.31,2528364.03,0.00,625144.55,1591742.67,4213940047.00
2013,Residential,Frozen,14769805.50,3481251.36,3083394.06,3481251.36,0.00,397857.30,2164378.09,5802085594.00
2013,Residential,Prepared Foods,16468895.86,3528534.64,2616914.04,3528534.64,0.00,833773.76,1853219.23,5880891075.00
2013,Residential,Produce,23530498.68,6106192.88,3273800.96,6106192.88,0.00,2805066.56,2781825.70,10176988141.00
2013,Residential,Ready-to-drink Beverages,16518266.53,1709851.92,1077498.73,1709851.92,0.00,632353.19,540446.34,2849753202.00
2013,Retail,Breads & Bakery,7321603.26,287739.01,100713.15,232759.54,13843.35,51617.11,85571.33,387932568.20
2013,Retail,Dairy & Eggs,27656140.73,3091366.68,1082026.70,2500686.62,148728.04,554556.07,921097.24,4167811038.00
2013,Retail,Dry Goods,32796620.90,1482020.92,518730.51,1198845.13,71301.17,265857.72,440609.38,1998075225.00
2013,Retail,Fresh Meat & Seafood,10493770.19,456872.94,156401.53,368544.20,22240.40,82926.85,138777.81,614240329.90
2013,Retail,Frozen,13997968.93,647047.16,226476.63,523413.21,31129.94,116072.91,190689.54,872355357.80
2013,Retail,Prepared Foods,4093089.68,195374.24,68384.04,158043.29,9399.61,35047.92,56833.88,263405478.20
2013,Retail,Produce,25710648.14,3351178.42,1172964.88,2710855.08,161227.78,601163.34,992141.91,4518091794.00
2013,Retail,Ready-to-drink Beverages,15193810.62,728690.62,331845.85,547535.46,45613.28,170076.33,279095.42,912559097.10
2012,Farm,Dry Goods,6076868.90,974149.18,827162.79,945576.94,0.00,0.00,24162.43,1575961565.00
2012,Farm,Produce,102467389.90,15516051.66,13625384.90,15269259.42,0.00,0.00,178917.64,25448765710.00
2012,Foodservice,Breads & Bakery,26941.84,636.33,547.01,620.63,0.16,71.55,489.06,1034389.32
2012,Foodservice,Dairy & Eggs,12816.55,302.71,260.22,295.24,0.08,34.04,232.65,492071.23
2012,Foodservice,Dry Goods,22909.52,541.09,465.14,527.74,0.13,60.84,415.87,879574.73
2012,Foodservice,Fresh Meat & Seafood,54600.64,1289.59,1108.57,1257.78,0.32,145.00,991.14,2096305.60
2012,Foodservice,Frozen,123.41,2.91,2.51,2.84,0.00,0.33,2.24,4738.15
2012,Foodservice,Prepared Foods,0.00,23778.31,20833.70,23582.36,262.81,2424.16,18630.86,39303934.98
2012,Foodservice,Produce,43470.39,1026.71,882.59,1001.39,0.26,115.44,789.10,1668977.19
2012,Foodservice,Ready-to-drink Beverages,18697.70,441.61,379.62,430.72,0.11,49.66,339.41,717868.56
